,issue_d,last_pymnt_d
10681,Dec-2018,Feb-2019
10682,Dec-2018,Feb-2019
10683,Dec-2018,Feb-2019
10684,Dec-2018,Feb-2019
10685,Dec-2018,Feb-2019
10686,Dec-2018,Feb-2019
10687,Dec-2018,Feb-2019
10688,Dec-2018,Feb-2019
10689,Dec-2018,Feb-2019
10690,Dec-2018,Feb-2019
10691,Dec-2018,Feb-2019
10692,Dec-2018,Feb-2019
10693,Dec-2018,Feb-2019
10694,Dec-2018,Feb-2019
10695,Dec-2018,Feb-2019
10696,Dec-2018,Feb-2019
10697,Dec-2018,Feb-2019
10698,Dec-2018,Feb-2019
10699,Dec-2018,Feb-2019
10700,Dec-2018,Feb-2019
10701,Dec-2018,Feb-2019
10702,Dec-2018,Feb-2019
10703,Dec-2018,Jan-2019
10704,Dec-2018,Jan-2019
10705,Dec-2018,Feb-2019
10706,Dec-2018,Feb-2019
10707,Dec-2018,Feb-2019
10708,Dec-2018,Feb-2019
10709,Dec-2018,Feb-2019
10710,Dec-2018,Feb-2019
10711,Dec-2018,Feb-2019
10712,Dec-2018,Feb-2019
10713,Dec-2018,Feb-2019
10714,Dec-2018,Feb-2019
10715,Dec-2018,Feb-2019
10716,Dec-2018,Feb-2019
10717,Dec-2018,Feb-2019
10718,Dec-2018,Feb-2019
10719,Dec-2018,Feb-2019
10720,Dec-2018,Feb-2019
10721,Dec-2018,Feb-2019
10722,Dec-2018,Feb-2019
10723,Dec-2018,Feb-2019
10724,Dec-2018,Feb-2019
10725,Dec-2018,Feb-2019
10726,Dec-2018,Feb-2019
10727,Dec-2018,Feb-2019
10728,Dec-2018,Feb-2019
10729,Dec-2018,Feb-2019
10730,Dec-2018,Feb-2019
10731,Dec-2018,Feb-2019
10732,Dec-2018,Feb-2019
10733,Dec-2018,Feb-2019
10734,Dec-2018,Feb-2019
10735,Dec-2018,Feb-2019
10736,Dec-2018,Feb-2019
10737,Dec-2018,Feb-2019
10738,Dec-2018,Feb-2019
10739,Dec-2018,Feb-2019
10740,Dec-2018,Feb-2019
10741,Dec-2018,Feb-2019
10742,Dec-2018,Feb-2019
10743,Dec-2018,Feb-2019
10744,Dec-2018,Feb-2019
10745,Dec-2018,Feb-2019
10746,Dec-2018,Feb-2019
10747,Dec-2018,Feb-2019
10748,Dec-2018,Feb-2019
10749,Dec-2018,Feb-2019
10750,Dec-2018,Feb-2019
10751,Dec-2018,Feb-2019
10752,Dec-2018,Feb-2019
10753,Dec-2018,Feb-2019
10754,Dec-2018,Feb-2019
10755,Dec-2018,Feb-2019
10756,Dec-2018,Feb-2019
10757,Dec-2018,Feb-2019
10758,Dec-2018,Feb-2019
10759,Dec-2018,Feb-2019
10760,Dec-2018,Feb-2019
10761,Dec-2018,Feb-2019
10762,Dec-2018,Feb-2019
10763,Dec-2018,Feb-2019
10764,Dec-2018,Feb-2019
10765,Dec-2018,Feb-2019
10766,Dec-2018,Feb-2019
10767,Dec-2018,Feb-2019
10768,Dec-2018,Feb-2019
10769,Dec-2018,Feb-2019
10770,Dec-2018,Feb-2019
10771,Dec-2018,Feb-2019
10772,Dec-2018,Feb-2019
10773,Dec-2018,Feb-2019
10774,Dec-2018,Feb-2019
10775,Dec-2018,Feb-2019
10776,Dec-2018,Feb-2019
10777,Dec-2018,Feb-2019
10778,Dec-2018,Feb-2019
10779,Dec-2018,Feb-2019
10780,Dec-2018,Feb-2019
10781,Dec-2018,Feb-2019
10782,Dec-2018,Feb-2019
10783,Dec-2018,Feb-2019
10784,Dec-2018,Feb-2019
10785,Dec-2018,Feb-2019
10786,Dec-2018,Feb-2019
10787,Dec-2018,Feb-2019
10788,Dec-2018,Feb-2019
10789,Dec-2018,Feb-2019
10790,Dec-2018,Feb-2019
10791,Dec-2018,Feb-2019
10792,Dec-2018,Feb-2019
10793,Dec-2018,Feb-2019
10794,Dec-2018,Feb-2019
10795,Dec-2018,Feb-2019
10796,Dec-2018,Feb-2019
10797,Dec-2018,Jan-2019
10798,Dec-2018,Feb-2019
10799,Dec-2018,Feb-2019
10800,Dec-2018,Feb-2019
10801,Dec-2018,Feb-2019
10802,Dec-2018,Feb-2019
10803,Dec-2018,Feb-2019
10804,Dec-2018,Feb-2019
10805,Dec-2018,Feb-2019
10806,Dec-2018,Feb-2019
10807,Dec-2018,Feb-2019
10808,Dec-2018,Feb-2019
10809,Dec-2018,Feb-2019
10810,Dec-2018,Feb-2019
10811,Dec-2018,Feb-2019
10812,Dec-2018,Feb-2019
10813,Dec-2018,Feb-2019
10814,Dec-2018,Feb-2019
10815,Dec-2018,Feb-2019
10816,Dec-2018,Feb-2019
10817,Dec-2018,Feb-2019
10818,Dec-2018,Feb-2019
10819,Dec-2018,Feb-2019
10820,Dec-2018,Feb-2019
10821,Dec-2018,Feb-2019
10822,Dec-2018,Feb-2019
10823,Dec-2018,Feb-2019
10824,Dec-2018,Feb-2019
10825,Dec-2018,Feb-2019
10826,Dec-2018,Feb-2019
10827,Dec-2018,Feb-2019
10828,Dec-2018,Feb-2019
10829,Dec-2018,Feb-2019
10830,Dec-2018,Feb-2019
10831,Dec-2018,Feb-2019
10832,Dec-2018,Feb-2019
10833,Dec-2018,Feb-2019
10834,Dec-2018,Feb-2019
10835,Dec-2018,Feb-2019
10836,Dec-2018,Feb-2019
10837,Dec-2018,Dec-2018
10838,Dec-2018,Feb-2019
10839,Dec-2018,Feb-2019
10840,Dec-2018,Feb-2019
10841,Dec-2018,Feb-2019
10842,Dec-2018,
10843,Dec-2018,Feb-2019
10844,Dec-2018,Feb-2019
10845,Dec-2018,Feb-2019
10846,Dec-2018,Feb-2019
10847,Dec-2018,Feb-2019
10848,Dec-2018,Feb-2019
10849,Dec-2018,Feb-2019
10850,Dec-2018,Feb-2019
10851,Dec-2018,Feb-2019
10852,Dec-2018,Feb-2019
10853,Dec-2018,Feb-2019
10854,Dec-2018,Feb-2019
10855,Dec-2018,Feb-2019
10856,Dec-2018,Feb-2019
10857,Dec-2018,Feb-2019
10858,Dec-2018,Feb-2019
10859,Dec-2018,Feb-2019
10860,Dec-2018,Feb-2019
10861,Dec-2018,Feb-2019
10862,Dec-2018,Feb-2019
10863,Dec-2018,Feb-2019
10864,Dec-2018,Feb-2019
10865,Dec-2018,Feb-2019
10866,Dec-2018,Feb-2019
10867,Dec-2018,Feb-2019
10868,Dec-2018,Feb-2019
10869,Dec-2018,Feb-2019
10870,Dec-2018,Feb-2019
10871,Dec-2018,Feb-2019
10872,Dec-2018,Feb-2019
10873,Dec-2018,Feb-2019
10874,Dec-2018,Feb-2019
10875,Dec-2018,Feb-2019
10876,Dec-2018,Feb-2019
10877,Dec-2018,Feb-2019
10878,Dec-2018,Feb-2019
10879,Dec-2018,Feb-2019
10880,Dec-2018,Feb-2019
10881,Dec-2018,Feb-2019
10882,Dec-2018,Feb-2019
10883,Dec-2018,Feb-2019
10884,Dec-2018,Feb-2019
10885,Dec-2018,Feb-2019
10886,Dec-2018,Feb-2019
10887,Dec-2018,Feb-2019
10888,Dec-2018,Feb-2019
10889,Dec-2018,Feb-2019
10890,Dec-2018,Feb-2019
10891,Dec-2018,Feb-2019
10892,Dec-2018,Feb-2019
10893,Dec-2018,Feb-2019
10894,Dec-2018,Feb-2019
10895,Dec-2018,Feb-2019
10896,Dec-2018,Feb-2019
10897,Dec-2018,Feb-2019
10898,Dec-2018,Feb-2019
10899,Dec-2018,Feb-2019
10900,Dec-2018,Feb-2019
10901,Dec-2018,Feb-2019
10902,Dec-2018,Feb-2019
10903,Dec-2018,Feb-2019
10904,Dec-2018,Feb-2019
10905,Dec-2018,Feb-2019
10906,Dec-2018,Feb-2019
10907,Dec-2018,Feb-2019
10908,Dec-2018,Feb-2019
10909,Dec-2018,Feb-2019
10910,Dec-2018,Feb-2019
10911,Dec-2018,Feb-2019
10912,Dec-2018,Feb-2019
10913,Dec-2018,Feb-2019
10914,Dec-2018,Feb-2019
10915,Dec-2018,Feb-2019
10916,Dec-2018,Feb-2019
10917,Dec-2018,Feb-2019
10918,Dec-2018,Feb-2019
10919,Dec-2018,Feb-2019
10920,Dec-2018,Feb-2019
10921,Dec-2018,Feb-2019
10922,Dec-2018,Feb-2019
10923,Dec-2018,Feb-2019
10924,Dec-2018,Feb-2019
10925,Dec-2018,Feb-2019
10926,Dec-2018,Feb-2019
10927,Dec-2018,Feb-2019
10928,Dec-2018,Feb-2019
10929,Dec-2018,Feb-2019
10930,Dec-2018,Feb-2019
10931,Dec-2018,Feb-2019
10932,Dec-2018,Feb-2019
10933,Dec-2018,Feb-2019
10934,Dec-2018,Feb-2019
10935,Dec-2018,Feb-2019
10936,Dec-2018,Feb-2019
10937,Dec-2018,Jan-2019
10938,Dec-2018,Feb-2019
10939,Dec-2018,Feb-2019
10940,Dec-2018,Feb-2019
10941,Dec-2018,Feb-2019
10942,Dec-2018,Feb-2019
10943,Dec-2018,Feb-2019
10944,Dec-2018,Feb-2019
10945,Dec-2018,Feb-2019
10946,Dec-2018,Feb-2019
10947,Dec-2018,Feb-2019
10948,Dec-2018,Feb-2019
10949,Dec-2018,Feb-2019
10950,Dec-2018,Feb-2019
10951,Dec-2018,Feb-2019
10952,Dec-2018,Feb-2019
10953,Dec-2018,Feb-2019
10954,Dec-2018,Feb-2019
10955,Dec-2018,Feb-2019
10956,Dec-2018,Feb-2019
10957,Dec-2018,Feb-2019
10958,Dec-2018,Feb-2019
10959,Dec-2018,Feb-2019
10960,Dec-2018,Feb-2019
10961,Dec-2018,Feb-2019
10962,Dec-2018,Jan-2019
10963,Dec-2018,Feb-2019
10964,Dec-2018,Feb-2019
10965,Dec-2018,Feb-2019
10966,Dec-2018,Feb-2019
10967,Dec-2018,Feb-2019
10968,Dec-2018,Feb-2019
10969,Dec-2018,Feb-2019
10970,Dec-2018,Feb-2019
10971,Dec-2018,Feb-2019
10972,Dec-2018,Feb-2019
10973,Dec-2018,Feb-2019
10974,Dec-2018,Feb-2019
10975,Dec-2018,Feb-2019
10976,Dec-2018,Feb-2019
10977,Dec-2018,Feb-2019
10978,Dec-2018,Feb-2019
10979,Dec-2018,Feb-2019
10980,Dec-2018,Feb-2019
10981,Dec-2018,Feb-2019
10982,Dec-2018,Feb-2019
10983,Dec-2018,Feb-2019
10984,Dec-2018,Feb-2019
10985,Dec-2018,Feb-2019
10986,Dec-2018,Feb-2019
10987,Dec-2018,Feb-2019
10988,Dec-2018,Feb-2019
10989,Dec-2018,Jan-2019
10990,Dec-2018,Feb-2019
10991,Dec-2018,Feb-2019
10992,Dec-2018,Feb-2019
10993,Dec-2018,Feb-2019
10994,Dec-2018,Feb-2019
10995,Dec-2018,Feb-2019
10996,Dec-2018,Feb-2019
10997,Dec-2018,Feb-2019
10998,Dec-2018,Feb-2019
10999,Dec-2018,Feb-2019
11000,Dec-2018,Feb-2019
11001,Dec-2018,Feb-2019
11002,Dec-2018,Feb-2019
11003,Dec-2018,Feb-2019
11004,Dec-2018,Feb-2019
11005,Dec-2018,Feb-2019
11006,Dec-2018,Feb-2019
11007,Dec-2018,Feb-2019
11008,Dec-2018,Feb-2019
11009,Dec-2018,Feb-2019
11010,Dec-2018,Feb-2019
11011,Dec-2018,Feb-2019
11012,Dec-2018,Feb-2019
11013,Dec-2018,Feb-2019
11014,Dec-2018,Feb-2019
11015,Dec-2018,Feb-2019
11016,Dec-2018,Feb-2019
11017,Dec-2018,Feb-2019
11018,Dec-2018,Feb-2019
11019,Dec-2018,Feb-2019
11020,Dec-2018,Feb-2019
11021,Dec-2018,Feb-2019
11022,Dec-2018,Feb-2019
11023,Dec-2018,Feb-2019
11024,Dec-2018,Feb-2019
11025,Dec-2018,Feb-2019
11026,Dec-2018,Feb-2019
11027,Dec-2018,Feb-2019
11028,Dec-2018,Feb-2019
11029,Dec-2018,Feb-2019
11030,Dec-2018,Feb-2019
11031,Dec-2018,Feb-2019
11032,Dec-2018,Feb-2019
11033,Dec-2018,Feb-2019
11034,Dec-2018,Feb-2019
11035,Dec-2018,Feb-2019
11036,Dec-2018,Feb-2019
11037,Dec-2018,Feb-2019
11038,Dec-2018,Feb-2019
11039,Dec-2018,Jan-2019
11040,Dec-2018,Feb-2019
11041,Dec-2018,Feb-2019
11042,Dec-2018,Feb-2019
11043,Dec-2018,Feb-2019
11044,Dec-2018,Jan-2019
11045,Dec-2018,Feb-2019
11046,Dec-2018,Feb-2019
11047,Dec-2018,Feb-2019
11048,Dec-2018,Feb-2019
11049,Dec-2018,Feb-2019
11050,Dec-2018,Feb-2019
11051,Dec-2018,Feb-2019
11052,Dec-2018,Feb-2019
11053,Dec-2018,Feb-2019
11054,Dec-2018,Feb-2019
11055,Dec-2018,Jan-2019
11056,Dec-2018,Feb-2019
11057,Dec-2018,Feb-2019
11058,Dec-2018,Feb-2019
11059,Dec-2018,Feb-2019
11060,Dec-2018,Feb-2019
11061,Dec-2018,Feb-2019
11062,Dec-2018,Feb-2019
11063,Dec-2018,Feb-2019
11064,Dec-2018,Feb-2019
11065,Dec-2018,Feb-2019
11066,Dec-2018,Feb-2019
11067,Dec-2018,Feb-2019
11068,Dec-2018,Feb-2019
11069,Dec-2018,Feb-2019
11070,Dec-2018,Feb-2019
11071,Dec-2018,Feb-2019
11072,Dec-2018,Feb-2019
11073,Dec-2018,Feb-2019
11074,Dec-2018,Feb-2019
11075,Dec-2018,Feb-2019
11076,Dec-2018,Feb-2019
11077,Dec-2018,Jan-2019
11078,Dec-2018,Feb-2019
11079,Dec-2018,Feb-2019
11080,Dec-2018,Feb-2019
11081,Dec-2018,Feb-2019
11082,Dec-2018,Feb-2019
11083,Dec-2018,Feb-2019
11084,Dec-2018,Feb-2019
11085,Dec-2018,Feb-2019
11086,Dec-2018,Feb-2019
11087,Dec-2018,Feb-2019
11088,Dec-2018,Feb-2019
11089,Dec-2018,Feb-2019
11090,Dec-2018,Feb-2019
11091,Dec-2018,Feb-2019
11092,Dec-2018,Feb-2019
11093,Dec-2018,Feb-2019
11094,Dec-2018,Feb-2019
11095,Dec-2018,Feb-2019
11096,Dec-2018,Feb-2019
11097,Dec-2018,Feb-2019
11098,Dec-2018,Feb-2019
11099,Dec-2018,Jan-2019
11100,Dec-2018,Feb-2019
11101,Dec-2018,Feb-2019
11102,Dec-2018,Feb-2019
11103,Dec-2018,Feb-2019
11104,Dec-2018,Feb-2019
11105,Dec-2018,Feb-2019
11106,Dec-2018,Feb-2019
11107,Dec-2018,Feb-2019
11108,Dec-2018,Feb-2019
11109,Dec-2018,Feb-2019
11110,Dec-2018,Feb-2019
11111,Dec-2018,Feb-2019
11112,Dec-2018,Feb-2019
11113,Dec-2018,Feb-2019
11114,Dec-2018,Feb-2019
11115,Dec-2018,Feb-2019
11116,Dec-2018,Feb-2019
11117,Dec-2018,Feb-2019
11118,Dec-2018,Feb-2019
11119,Dec-2018,Feb-2019
11120,Dec-2018,Feb-2019
11121,Dec-2018,Feb-2019
11122,Dec-2018,Feb-2019
11123,Dec-2018,Feb-2019
11124,Dec-2018,Jan-2019
11125,Dec-2018,Dec-2018
11126,Dec-2018,Feb-2019
11127,Dec-2018,Feb-2019
11128,Dec-2018,Feb-2019
11129,Dec-2018,Feb-2019
11130,Dec-2018,Feb-2019
11131,Dec-2018,Feb-2019
11132,Dec-2018,Feb-2019
11133,Dec-2018,Feb-2019
11134,Dec-2018,Feb-2019
11135,Dec-2018,Feb-2019
11136,Dec-2018,Feb-2019
11137,Dec-2018,Feb-2019
11138,Dec-2018,Feb-2019
11139,Dec-2018,Feb-2019
11140,Dec-2018,Feb-2019
11141,Dec-2018,Feb-2019
11142,Dec-2018,Feb-2019
11143,Dec-2018,Feb-2019
11144,Dec-2018,Feb-2019
11145,Dec-2018,Feb-2019
11146,Dec-2018,Feb-2019
11147,Dec-2018,Feb-2019
11148,Dec-2018,Feb-2019
11149,Dec-2018,Feb-2019
11150,Dec-2018,Feb-2019
11151,Dec-2018,Feb-2019
11152,Dec-2018,Feb-2019
11153,Dec-2018,Feb-2019
11154,Dec-2018,Feb-2019
11155,Dec-2018,Feb-2019
11156,Dec-2018,Feb-2019
11157,Dec-2018,Feb-2019
11158,Dec-2018,Feb-2019
11159,Dec-2018,Feb-2019
11160,Dec-2018,Feb-2019
11161,Dec-2018,Feb-2019
11162,Dec-2018,Feb-2019
11163,Dec-2018,Feb-2019
11164,Dec-2018,Feb-2019
11165,Dec-2018,Feb-2019
11166,Dec-2018,Jan-2019
11167,Dec-2018,Feb-2019
11168,Dec-2018,Feb-2019
11169,Dec-2018,Feb-2019
11170,Dec-2018,Feb-2019
11171,Dec-2018,Feb-2019
11172,Dec-2018,Feb-2019
11173,Dec-2018,Feb-2019
11174,Dec-2018,Feb-2019
11175,Dec-2018,Feb-2019
11176,Dec-2018,Feb-2019
11177,Dec-2018,Feb-2019
11178,Dec-2018,Feb-2019
11179,Dec-2018,Feb-2019
11180,Dec-2018,Feb-2019
11181,Dec-2018,Feb-2019
11182,Dec-2018,Feb-2019
11183,Dec-2018,Feb-2019
11184,Dec-2018,Feb-2019
11185,Dec-2018,Feb-2019
11186,Dec-2018,Feb-2019
11187,Dec-2018,Feb-2019
11188,Dec-2018,Feb-2019
11189,Dec-2018,Feb-2019
11190,Dec-2018,Feb-2019
11191,Dec-2018,Feb-2019
11192,Dec-2018,Feb-2019
11193,Dec-2018,Feb-2019
11194,Dec-2018,Feb-2019
11195,Dec-2018,Jan-2019
11196,Dec-2018,Feb-2019
11197,Dec-2018,Feb-2019
11198,Dec-2018,Feb-2019
11199,Dec-2018,Feb-2019
11200,Dec-2018,Feb-2019
11201,Dec-2018,Feb-2019
11202,Dec-2018,Feb-2019
11203,Dec-2018,Feb-2019
11204,Dec-2018,Feb-2019
11205,Dec-2018,Feb-2019
11206,Dec-2018,Feb-2019
11207,Dec-2018,Feb-2019
11208,Dec-2018,Feb-2019
11209,Dec-2018,Feb-2019
11210,Dec-2018,Feb-2019
11211,Dec-2018,Feb-2019
11212,Dec-2018,Feb-2019
11213,Dec-2018,Feb-2019
11214,Dec-2018,Feb-2019
11215,Dec-2018,Feb-2019
11216,Dec-2018,Feb-2019
11217,Dec-2018,Feb-2019
11218,Dec-2018,Feb-2019
11219,Dec-2018,Feb-2019
11220,Dec-2018,Feb-2019
11221,Dec-2018,Feb-2019
11222,Dec-2018,Feb-2019
11223,Dec-2018,Feb-2019
11224,Dec-2018,Feb-2019
11225,Dec-2018,Feb-2019
11226,Dec-2018,Feb-2019
11227,Dec-2018,Feb-2019
11228,Dec-2018,Feb-2019
11229,Dec-2018,Feb-2019
11230,Dec-2018,Feb-2019
11231,Dec-2018,Feb-2019
11232,Dec-2018,Feb-2019
11233,Dec-2018,Feb-2019
11234,Dec-2018,Feb-2019
11235,Dec-2018,Feb-2019
11236,Dec-2018,Feb-2019
11237,Dec-2018,Feb-2019
11238,Dec-2018,Feb-2019
11239,Dec-2018,Feb-2019
11240,Dec-2018,Feb-2019
11241,Dec-2018,Feb-2019
11242,Dec-2018,Feb-2019
11243,Dec-2018,Feb-2019
11244,Dec-2018,Feb-2019
11245,Dec-2018,Feb-2019
11246,Dec-2018,Feb-2019
11247,Dec-2018,Feb-2019
11248,Dec-2018,Feb-2019
11249,Dec-2018,Feb-2019
11250,Dec-2018,Feb-2019
11251,Dec-2018,Feb-2019
11252,Dec-2018,Feb-2019
11253,Dec-2018,Feb-2019
11254,Dec-2018,Feb-2019
11255,Dec-2018,Feb-2019
11256,Dec-2018,Feb-2019
11257,Dec-2018,Jan-2019
11258,Dec-2018,Feb-2019
11259,Dec-2018,Feb-2019
11260,Dec-2018,Feb-2019
11261,Dec-2018,Feb-2019
11262,Dec-2018,Feb-2019
11263,Dec-2018,Feb-2019
11264,Dec-2018,Feb-2019
11265,Dec-2018,Feb-2019
11266,Dec-2018,Feb-2019
11267,Dec-2018,Jan-2019
11268,Dec-2018,Feb-2019
11269,Dec-2018,Jan-2019
11270,Dec-2018,Feb-2019
11271,Dec-2018,Feb-2019
11272,Dec-2018,Feb-2019
11273,Dec-2018,Feb-2019
11274,Dec-2018,Feb-2019
11275,Dec-2018,Feb-2019
11276,Dec-2018,Feb-2019
11277,Dec-2018,Feb-2019
11278,Dec-2018,Feb-2019
11279,Dec-2018,Feb-2019
11280,Dec-2018,Feb-2019
11281,Dec-2018,Feb-2019
11282,Dec-2018,Feb-2019
11283,Dec-2018,Feb-2019
11284,Dec-2018,Feb-2019
11285,Dec-2018,Feb-2019
11286,Dec-2018,Feb-2019
11287,Dec-2018,Feb-2019
11288,Dec-2018,Feb-2019
11289,Dec-2018,Feb-2019
11290,Dec-2018,Feb-2019
11291,Dec-2018,Feb-2019
11292,Dec-2018,Jan-2019
11293,Dec-2018,Feb-2019
11294,Dec-2018,Feb-2019
11295,Dec-2018,Feb-2019
11296,Dec-2018,Feb-2019
11297,Dec-2018,Feb-2019
11298,Dec-2018,Feb-2019
11299,Dec-2018,Feb-2019
11300,Dec-2018,Feb-2019
11301,Dec-2018,Feb-2019
11302,Dec-2018,Feb-2019
11303,Dec-2018,Feb-2019
11304,Dec-2018,Feb-2019
11305,Dec-2018,Feb-2019
11306,Dec-2018,Feb-2019
11307,Dec-2018,Feb-2019
11308,Dec-2018,Feb-2019
11309,Dec-2018,Feb-2019
11310,Dec-2018,Feb-2019
11311,Dec-2018,Feb-2019
11312,Dec-2018,Feb-2019
11313,Dec-2018,Feb-2019
11314,Dec-2018,Feb-2019
11315,Dec-2018,Feb-2019
11316,Dec-2018,Feb-2019
11317,Dec-2018,Feb-2019
11318,Dec-2018,Feb-2019
11319,Dec-2018,Feb-2019
11320,Dec-2018,Feb-2019
11321,Dec-2018,Feb-2019
11322,Dec-2018,Feb-2019
11323,Dec-2018,Feb-2019
11324,Dec-2018,Feb-2019
11325,Dec-2018,Feb-2019
11326,Dec-2018,Feb-2019
11327,Dec-2018,Feb-2019
11328,Dec-2018,Feb-2019
11329,Dec-2018,Feb-2019
11330,Dec-2018,Feb-2019
11331,Dec-2018,Feb-2019
11332,Dec-2018,Feb-2019
11333,Dec-2018,Feb-2019
11334,Dec-2018,Feb-2019
11335,Dec-2018,Feb-2019
11336,Dec-2018,Feb-2019
11337,Dec-2018,Feb-2019
11338,Dec-2018,Feb-2019
11339,Dec-2018,Feb-2019
11340,Dec-2018,Feb-2019
11341,Dec-2018,Feb-2019
11342,Dec-2018,Feb-2019
11343,Dec-2018,Feb-2019
11344,Dec-2018,Feb-2019
11345,Dec-2018,Feb-2019
11346,Dec-2018,Feb-2019
11347,Dec-2018,Feb-2019
11348,Dec-2018,Feb-2019
11349,Dec-2018,Feb-2019
11350,Dec-2018,Feb-2019
11351,Dec-2018,Feb-2019
11352,Dec-2018,Feb-2019
11353,Dec-2018,Feb-2019
11354,Dec-2018,Feb-2019
11355,Dec-2018,Feb-2019
11356,Dec-2018,Feb-2019
11357,Dec-2018,Feb-2019
11358,Dec-2018,Feb-2019
11359,Dec-2018,Feb-2019
11360,Dec-2018,Feb-2019
11361,Dec-2018,Feb-2019
11362,Dec-2018,Feb-2019
11363,Dec-2018,Feb-2019
11364,Dec-2018,Feb-2019
11365,Dec-2018,Feb-2019
11366,Dec-2018,Feb-2019
11367,Dec-2018,Feb-2019
11368,Dec-2018,Feb-2019
11369,Dec-2018,Feb-2019
11370,Dec-2018,Feb-2019
11371,Dec-2018,Feb-2019
11372,Dec-2018,Feb-2019
11373,Dec-2018,Feb-2019
11374,Dec-2018,Feb-2019
11375,Dec-2018,Feb-2019
11376,Dec-2018,Feb-2019
11377,Dec-2018,Feb-2019
11378,Dec-2018,Feb-2019
11379,Dec-2018,Feb-2019
11380,Dec-2018,Feb-2019
11381,Dec-2018,Jan-2019
11382,Dec-2018,Feb-2019
11383,Dec-2018,Feb-2019
11384,Dec-2018,Feb-2019
11385,Dec-2018,Feb-2019
11386,Dec-2018,Feb-2019
11387,Dec-2018,Feb-2019
11388,Dec-2018,Feb-2019
11389,Dec-2018,Feb-2019
11390,Dec-2018,Feb-2019
11391,Dec-2018,Feb-2019
11392,Dec-2018,Feb-2019
11393,Dec-2018,Feb-2019
11394,Dec-2018,Feb-2019
11395,Dec-2018,Feb-2019
11396,Dec-2018,Feb-2019
11397,Dec-2018,Feb-2019
11398,Dec-2018,Feb-2019
11399,Dec-2018,Feb-2019
11400,Dec-2018,Feb-2019
11401,Dec-2018,Feb-2019
11402,Dec-2018,Feb-2019
11403,Dec-2018,Feb-2019
11404,Dec-2018,Feb-2019
11405,Dec-2018,Feb-2019
11406,Dec-2018,Feb-2019
11407,Dec-2018,Feb-2019
11408,Dec-2018,Feb-2019
11409,Dec-2018,Feb-2019
11410,Dec-2018,Feb-2019
11411,Dec-2018,Feb-2019
11412,Dec-2018,Feb-2019
11413,Dec-2018,Feb-2019
11414,Dec-2018,Feb-2019
11415,Dec-2018,Feb-2019
11416,Dec-2018,Feb-2019
11417,Dec-2018,Feb-2019
11418,Dec-2018,Feb-2019
11419,Dec-2018,Feb-2019
11420,Dec-2018,Feb-2019
11421,Dec-2018,Feb-2019
11422,Dec-2018,Feb-2019
11423,Dec-2018,Feb-2019
11424,Dec-2018,Feb-2019
11425,Dec-2018,Feb-2019
11426,Dec-2018,Feb-2019
11427,Dec-2018,Feb-2019
11428,Dec-2018,Feb-2019
11429,Dec-2018,Feb-2019
11430,Dec-2018,Feb-2019
11431,Dec-2018,Feb-2019
11432,Dec-2018,Feb-2019
11433,Dec-2018,Feb-2019
11434,Dec-2018,Feb-2019
11435,Dec-2018,Feb-2019
11436,Dec-2018,Feb-2019
11437,Dec-2018,Feb-2019
11438,Dec-2018,Feb-2019
11439,Dec-2018,Feb-2019
11440,Dec-2018,Feb-2019
11441,Dec-2018,Feb-2019
11442,Dec-2018,Feb-2019
11443,Dec-2018,Feb-2019
11444,Dec-2018,Feb-2019
11445,Dec-2018,Feb-2019
11446,Dec-2018,Feb-2019
11447,Dec-2018,Feb-2019
11448,Dec-2018,Feb-2019
11449,Dec-2018,Feb-2019
11450,Dec-2018,Feb-2019
11451,Dec-2018,Feb-2019
11452,Dec-2018,Feb-2019
11453,Dec-2018,Feb-2019
11454,Dec-2018,Feb-2019
11455,Dec-2018,Feb-2019
11456,Dec-2018,Feb-2019
11457,Dec-2018,Feb-2019
11458,Dec-2018,Feb-2019
11459,Dec-2018,Feb-2019
11460,Dec-2018,Feb-2019
11461,Dec-2018,Feb-2019
11462,Dec-2018,Feb-2019
11463,Dec-2018,Feb-2019
11464,Dec-2018,Feb-2019
11465,Dec-2018,Feb-2019
11466,Dec-2018,Feb-2019
11467,Dec-2018,Feb-2019
11468,Dec-2018,Feb-2019
11469,Dec-2018,Feb-2019
11470,Dec-2018,Feb-2019
11471,Dec-2018,Jan-2019
11472,Dec-2018,Feb-2019
11473,Dec-2018,Feb-2019
11474,Dec-2018,Feb-2019
11475,Dec-2018,Feb-2019
11476,Dec-2018,Feb-2019
11477,Dec-2018,Feb-2019
11478,Dec-2018,Feb-2019
11479,Dec-2018,Feb-2019
11480,Dec-2018,Feb-2019
11481,Dec-2018,Feb-2019
11482,Dec-2018,Feb-2019
11483,Dec-2018,Feb-2019
11484,Dec-2018,Feb-2019
11485,Dec-2018,Feb-2019
11486,Dec-2018,Feb-2019
11487,Dec-2018,Feb-2019
11488,Dec-2018,Jan-2019
11489,Dec-2018,Feb-2019
11490,Dec-2018,Feb-2019
11491,Dec-2018,Feb-2019
11492,Dec-2018,Feb-2019
11493,Dec-2018,Feb-2019
11494,Dec-2018,Feb-2019
11495,Dec-2018,Feb-2019
11496,Dec-2018,Feb-2019
11497,Dec-2018,Feb-2019
11498,Dec-2018,Feb-2019
11499,Dec-2018,Feb-2019
11500,Dec-2018,Feb-2019
11501,Dec-2018,Feb-2019
11502,Dec-2018,Feb-2019
11503,Dec-2018,Feb-2019
